V1,V4,V5
D1,ou alguma coisa,S_ALCP_2018MB+_EraldoF.eaf
S,é o contrário eu aparece cada coisa aqui no bairro que dá vontade de você ficar,S_ALCP_2018MB+_EraldoF.eaf
D1,é verdade,S_ALCP_2018MB+_EraldoF.eaf
S,é,S_ALCP_2018MB+_EraldoF.eaf
D1,que legal,S_ALCP_2018MB+_EraldoF.eaf
S,é portanto um um motivo que eu adoro aqui,S_ALCP_2018MB+_EraldoF.eaf
D1,que bom né,S_ALCP_2018MB+_EraldoF.eaf
S,é isso aí ó que nem você acabou você olhou você de falou,S_ALCP_2018MB+_EraldoF.eaf
S,eu fecho o vidro do carro eu digo não,S_ALCP_2018MB+_EraldoF.eaf
D1,carro aberto gente,S_ALCP_2018MB+_EraldoF.eaf
S,nós,S_ALCP_2018MB+_EraldoF.eaf
S,ela deixa ela já deixou à noite aqui com o vidro aberto desse jeito aí,S_ALCP_2018MB+_EraldoF.eaf
S,ninguém mexe,S_ALCP_2018MB+_EraldoF.eaf
D1,e não aconteceu nada,S_ALCP_2018MB+_EraldoF.eaf
S,e não acontece,S_ALCP_2018MB+_EraldoF.eaf
S,eu já esqueci uma moto o vizinho aqui esquece moto direto,S_ALCP_2018MB+_EraldoF.eaf
D1,com a porta aberta,S_ALCP_2018MB+_EraldoF.eaf
S,porta aberta,S_ALCP_2018MB+_EraldoF.eaf
D1,gente do céu nossa,S_ALCP_2018MB+_EraldoF.eaf
S,não mexe é muito bom,S_ALCP_2018MB+_EraldoF.eaf
S,eh você vai em um bairro de rico que fala,S_ALCP_2018MB+_EraldoF.eaf
D1,é,S_ALCP_2018MB+_EraldoF.eaf
S,eh um bairro bom mas você não consegue deixar o portão aberto,S_ALCP_2018MB+_EraldoF.eaf
S,quer dizer você nem consegue chegar nem com o seu carro na sua porta que se não entrar rápido os cara leva tudo,S_ALCP_2018MB+_EraldoF.eaf
D1,é bem perigoso mesmo,S_ALCP_2018MB+_EraldoF.eaf
S,né,S_ALCP_2018MB+_EraldoF.eaf
S,aqui não aqui é bem sossegado vixe,S_ALCP_2018MB+_EraldoF.eaf
S,xxx que eu estou construindo lá,S_ALCP_2018MB+_EraldoF.eaf
S,pedra madeira ali ó fica tem quase quinze dia que está ali ninguém,S_ALCP_2018MB+_EraldoF.eaf
D1,magina,S_ALCP_2018MB+_EraldoF.eaf
S,ninguém pega,S_ALCP_2018MB+_EraldoF.eaf
S,é muito bom,S_ALCP_2018MB+_EraldoF.eaf
ROTEIRO,BAIRRO,S_ALCP_2018MB+_JorgeS.eaf
D1,eh há quanto tempo que você mora nesse bairro,S_ALCP_2018MB+_JorgeS.eaf
S,estou com mais de dez ano,S_ALCP_2018MB+_JorgeS.eaf
S,aqui aqui eh aqui em holambra isso é todo mundo,S_ALCP_2018MB+_JorgeS.eaf
D1,dez anos,S_ALCP_2018MB+_JorgeS.eaf
S,direto né,S_ALCP_2018MB+_JorgeS.eaf
D1,você mo já morou em quais bairros por exemplo,S_ALCP_2018MB+_JorgeS.eaf
S,morei no no no,S_ALCP_2018MB+_JorgeS.eaf
S,bairro alegre,S_ALCP_2018MB+_JorgeS.eaf
S,aqui embaixo né passei um ano,S_ALCP_2018MB+_JorgeS.eaf
S,aí depois morei nessa mesma rua aqui em cima,S_ALCP_2018MB+_JorgeS.eaf
S,atrás do bar,S_ALCP_2018MB+_JorgeS.eaf
S,onde você passou ali,S_ALCP_2018MB+_JorgeS.eaf
D1,ah sei,S_ALCP_2018MB+_JorgeS.eaf
S,aí depois eu vim pra cá,S_ALCP_2018MB+_JorgeS.eaf
S,aí já estou com uma ideia já pra ir pra outro canto que eu sou igual cigano né,S_ALCP_2018MB+_JorgeS.eaf
D1,entendi,S_ALCP_2018MB+_JorgeS.eaf
D1,e aqui você está faz quanto tempo,S_ALCP_2018MB+_JorgeS.eaf
S,aqui tanto mesmo,S_ALCP_2018MB+_JorgeS.eaf
D1,é aqui mesmo,S_ALCP_2018MB+_JorgeS.eaf
S,aqui está com mais de cinco ano só aqui,S_ALCP_2018MB+_JorgeS.eaf
D1,cinco,S_ALCP_2018MB+_JorgeS.eaf
D1,e você já está querendo mudar de novo,S_ALCP_2018MB+_JorgeS.eaf
S,é é aque aquele negócio né a gente está está chega uma hora,S_ALCP_2018MB+_JorgeS.eaf
S,abusa um pouco a gente tem que correr pra outro lado,S_ALCP_2018MB+_JorgeS.eaf
D1,entendi,S_ALCP_2018MB+_JorgeS.eaf
D1,e você gosta de morar aqui no imigrantes,S_ALCP_2018MB+_JorgeS.eaf
S,gosto,S_ALCP_2018MB+_JorgeS.eaf
D1,gosta,S_ALCP_2018MB+_JorgeS.eaf
S,se eu tivesse condições mesmo eu morava pra aqui pra cima né aqui como é rua sem saída e é ponto de de,S_ALCP_2018MB+_JorgeS.eaf
S,do que não presta,S_ALCP_2018MB+_JorgeS.eaf
S,de droga tudo aí já fica meio chato,S_ALCP_2018MB+_JorgeS.eaf
D1,sim,S_ALCP_2018MB+_JorgeS.eaf
S,como eu trabalho de segurança,S_ALCP_2018MB+_JorgeS.eaf
S,eu até me sinto mal descendo a rua aí fardado faz assim tira só a camisa só a farda,S_ALCP_2018MB+_JorgeS.eaf
S,mas vem com a calça e o coturno,S_ALCP_2018MB+_JorgeS.eaf
S,eu me sinto até mal ver a xxx e tudo e o pessoal aí lá vem o camarada,S_ALCP_2018MB+_JorgeS.eaf
D1,ah sim,S_ALCP_2018MB+_JorgeS.eaf
S,eu penso nisso né posso até ter ido na ideia dele na cabeça dele,S_ALCP_2018MB+_JorgeS.eaf
S,não passa isso mas na minha passa,S_ALCP_2018MB+_JorgeS.eaf
D1,e,S_ALCP_2018MB+_JorgeS.eaf
D1,por que que você escolheu morar nesse bairro,S_ALCP_2018MB+_JorgeS.eaf
S,é o bairro mais sossegado né vamos dizer assim,S_ALCP_2018MB+_JorgeS.eaf
S,entre aspas né que na realidade pelo lugar é agitado né,S_ALCP_2018MB+_JorgeS.eaf
D1,sim,S_ALCP_2018MB+_JorgeS.eaf
S,e aqui é o mais em conta também,S_ALCP_2018MB+_JorgeS.eaf
D1,ah em questão financeira mesmo né,S_ALCP_2018MB+_JorgeS.eaf
S,questão financeira também,S_ALCP_2018MB+_JorgeS.eaf
D1,e você está aqui há cinco anos então você acha que nesse período o bairro mudou em alguma coisa você sentiu alguma mudança,S_ALCP_2018MB+_JorgeS.eaf
S,falar a verdade filha de deus,S_ALCP_2018MB+_JorgeS.eaf
S,tem coisa que mudou tem coisa que não né,S_ALCP_2018MB+_JorgeS.eaf
S,vamos dizer assim como,S_ALCP_2018MB+_JorgeS.eaf
S,eu só moro aqui como eu trabalho em artur nogueira em outra cidade,S_ALCP_2018MB+_JorgeS.eaf
D1,ah você trabalha em outra cidade,S_ALCP_2018MB+_JorgeS.eaf
S,é,S_ALCP_2018MB+_JorgeS.eaf
S,eu trabalho em outra cidade eu só mo eu só venho aqui só pra dormir mesmo vamos dizer assim né,S_ALCP_2018MB+_JorgeS.eaf
S,tomar banho e dormir,S_ALCP_2018MB+_JorgeS.eaf
S,e pronto mas eu po eu trabalho em outra cidade,S_ALCP_2018MB+_JorgeS.eaf
S,aí fica difícil eu lhe dizer realmente ah aqui mudou,S_ALCP_2018MB+_JorgeS.eaf
D1,ah entendi,S_ALCP_2018MB+_JorgeS.eaf
S,alguma coisa muda,S_ALCP_2018MB+_JorgeS.eaf
S,vamos dizer assim eu não tenho que querer reclamar dessa cidade a única diferença minha,S_ALCP_2018MB+_JorgeS.eaf
S,é só essa rua aqui porque é um ponto de biqueira ali em cima somente,S_ALCP_2018MB+_JorgeS.eaf
D1,entendi,S_ALCP_2018MB+_JorgeS.eaf
D1,e aqui você conhece os seus vizinhos,S_ALCP_2018MB+_JorgeS.eaf
S,na realidade,S_ALCP_2018MB+_JorgeS.eaf
S,todo mundo aqui que todo mundo é do nordeste né a maioria,S_ALCP_2018MB+_JorgeS.eaf
S,vamos dizer assim tem um que se enturma outro não se enturma cada um no seu quadrado como diz né,S_ALCP_2018MB+_JorgeS.eaf
D1,sim,S_ALCP_2018MB+_JorgeS.eaf
D1,e,S_ALCP_2018MB+_JorgeS.eaf
D1,aqui costuma,S_ALCP_2018MB+_JorgeS.eaf
D1,ter bé festa de bairro algum lugar onde as pessoas se reúnem alguma coisa assim,S_ALCP_2018MB+_JorgeS.eaf
S,olha que nem quando tem eh que nem está tendo sexta sábado e hoje,S_ALCP_2018MB+_JorgeS.eaf
S,aqui em cima no imigrantes aqui na na pracinha aqui,S_ALCP_2018MB+_JorgeS.eaf
D1,sim,S_ALCP_2018MB+_JorgeS.eaf
S,foi ma,S_ALCP_2018MB+_JorgeS.eaf
D1,acho que eu passei na frente lá,S_ALCP_2018MB+_JorgeS.eaf
S,ah pronto é o que está tendo assim sempre tem alguma novidade aí de vez em quando o pessoal no bar ali de frente onde a senhorita passou,S_ALCP_2018MB+_JorgeS.eaf
S,tem um vem quando tem uma bandinha de forrozinho uma coisa e outra,S_ALCP_2018MB+_JorgeS.eaf
S,foi quando me eu não vou muito em em bar porque como eu trabalho de segurança fica ruim pra eu,S_ALCP_2018MB+_JorgeS.eaf
S,é assim por mim mesmo particular né,S_ALCP_2018MB+_JorgeS.eaf
S,que eu não gosto de estar muito em bar eu prefiro beber em casa,S_ALCP_2018MB+_JorgeS.eaf
S,vim ver um coleguinha xxx sair uma turminha aqui,S_ALCP_2018MB+_JorgeS.eaf
D1,sim,S_ALCP_2018MB+_JorgeS.eaf
S,é mais sossegado,S_ALCP_2018MB+_JorgeS.eaf
D1,e o que que você acha que esse bairro tem de diferente de outros bairros de holambra,S_ALCP_2018MB+_JorgeS.eaf
S,xxx de hoje,S_ALCP_2018MB+_JorgeS.eaf
S,aí agora ficou difícil pra eu responder isso daí,S_ALCP_2018MB+_JorgeS.eaf
S,porque aqui assim como eu já moro aqui tem irmão tem tudo aqui,S_ALCP_2018MB+_JorgeS.eaf
S,aí eu já conheço umas par de coisa tem bairro que às vezes eu passo mas não sei nem o nome pra falar a verdade,S_ALCP_2018MB+_JorgeS.eaf
D1,ah sim,S_ALCP_2018MB+_JorgeS.eaf
S,aí fica difícil definir na realidade,S_ALCP_2018MB+_JorgeS.eaf
D1,xxx,S_ALCP_2018MB+_JorgeS.eaf
D1,você não conhece muito os bairros,S_ALCP_2018MB+_JorgeS.eaf
S,não conheço muito é,S_ALCP_2018MB+_JorgeS.eaf
D1,entendi,S_ALCP_2018MB+_JorgeS.eaf
D1,e você acha que as pessoas se ajudam por aqui,S_ALCP_2018MB+_JorgeS.eaf
S,entre aspa uns sim outros não né vamos dizer assim né,S_ALCP_2018MB+_JorgeS.eaf
D1,depende assim,S_ALCP_2018MB+_JorgeS.eaf
S,é depende de de cada ser humano o coração dele né,S_ALCP_2018MB+_JorgeS.eaf
D1,se você precisar de ajuda por exemplo se você ficar doente ou você precisa de ajuda de alguém pra tomar conta da sua casa ou algo do tipo pra quem você recorre,S_ALCP_2018MB+_JorgeS.eaf
S,é na realidade filha eu não tenho do que reclamar,S_ALCP_2018MB+_JorgeS.eaf
S,que nem o pessoal a hora que a senhorita ligou né ela mesmo que me conte,S_ALCP_2018MB+_JorgeS.eaf
S,dá um apoio né,S_ALCP_2018MB+_JorgeS.eaf
D1,sim,S_ALCP_2018MB+_JorgeS.eaf
S,vamos dizer assim,S_ALCP_2018MB+_JorgeS.eaf
S,até às vezes assim eh ah secou o galho m não sei o quê às vezes até liga ou vem xxx aqui na porta eu digo está aí,S_ALCP_2018MB+_JorgeS.eaf
D1,entendi,S_ALCP_2018MB+_JorgeS.eaf
S,é um vai servindo o outro aí vem que nem hoje hoje eu fui pra artur pra firma o o colega aqui,S_ALCP_2018MB+_JorgeS.eaf
S,comprei um maracujá de novo faz um suco aí pra nós aí nós divide,S_ALCP_2018MB+_JorgeS.eaf
S,é assim que funciona,S_ALCP_2018MB+_JorgeS.eaf
D1,então você sempre tem,S_ALCP_2018MB+_JorgeS.eaf
S,é sempre tem assim a gente tem muitos amigo né mas é poucos que é o mais próximo né vamos dizer,S_ALCP_2018MB+_JorgeS.eaf
D1,entendi,S_ALCP_2018MB+_JorgeS.eaf
D1,e já aconteceu alguma coisa aqui que te fez pensar em mudar,S_ALCP_2018MB+_JorgeS.eaf
S,não entendi,S_ALCP_2018MB+_JorgeS.eaf
D1,já aconteceu alguma coisa aqui que te fez pensar em mudar,S_ALCP_2018MB+_JorgeS.eaf
S,já muitas coisa falar a verdade,S_ALCP_2018MB+_JorgeS.eaf
D1,o que por exemplo assim é uma coisa em específico,S_ALCP_2018MB+_JorgeS.eaf
S,ah não porque é assim como eu trabalho de dia,S_ALCP_2018MB+_JorgeS.eaf
S,como eu trabalho de segurança a cabeça,S_ALCP_2018MB+_JorgeS.eaf
S,tem que estar descansada pra outro dia né,S_ALCP_2018MB+_JorgeS.eaf
S,que a gente trabalha em po mexer com gente,S_ALCP_2018MB+_JorgeS.eaf
S,tem que ter muita paciência,S_ALCP_2018MB+_JorgeS.eaf
D1,sim,S_ALCP_2018MB+_JorgeS.eaf
S,aí às vez tinha um vizinho último aqui o bairro onde mora um primo meu aqui ao lado,S_ALCP_2018MB+_JorgeS.eaf
S,foi uma beleza mas na época que morou o vizinho aqui nossa senhora tirava o sossego,S_ALCP_2018MB+_JorgeS.eaf
S,era som ligado até altas hora da da madrugada fui obrigado,S_ALCP_2018MB+_JorgeS.eaf
S,ir lá na porta do rapaz e mandar abaixar o negócio,S_ALCP_2018MB+_JorgeS.eaf
D1,ah,S_ALCP_2018MB+_JorgeS.eaf
S,e até liguei chamei o dono e tudo olha está acontecendo isso e isso olha,S_ALCP_2018MB+_JorgeS.eaf
S,eu pago aluguel,S_ALCP_2018MB+_JorgeS.eaf
S,eu preciso de sossego preciso descansar que eu vou trabalhar no outro dia se o camarada não vai,S_ALCP_2018MB+_JorgeS.eaf
S,ou ele vai dormir mais cedo ou procura outro canto pra fazer bagunça porque,S_ALCP_2018MB+_JorgeS.eaf
S,é tudo uma parede só dividido pra duas casa né como é barraco,S_ALCP_2018MB+_JorgeS.eaf
S,simples vamos dizer assim,S_ALCP_2018MB+_JorgeS.eaf
D1,sim é difícil né,S_ALCP_2018MB+_JorgeS.eaf
S,é difícil é,S_ALCP_2018MB+_JorgeS.eaf
D1,e hoje tem algum outro bairro aqui em holambra que você gostaria de mudar,S_ALCP_2018MB+_JorgeS.eaf
S,só por xxx pra falar a verdade,S_ALCP_2018MB+_JorgeS.eaf
S,assim é porque eu já conheço todo mundo,S_ALCP_2018MB+_JorgeS.eaf
D1,sim,S_ALCP_2018MB+_JorgeS.eaf
S,é uma coisa assim a gente quer estar mais próximo né quem mora lá do outro lado que nem,S_ALCP_2018MB+_JorgeS.eaf
S,tulipa aquele meio xxx,S_ALCP_2018MB+_JorgeS.eaf
D1,ah ali pra cima assim,S_ALCP_2018MB+_JorgeS.eaf
S,é já fica meio difícil que a gente não conhece nem quase ninguém e me sinto mal porque fica mais difícil ainda,S_ALCP_2018MB+_JorgeS.eaf
D1,entendi,S_ALCP_2018MB+_JorgeS.eaf
ROTEIRO,BAIRRO,S_ALCP_2018MB-_ArthurG.eaf
D1,eh há quanto tempo você mora aqui nesse bairro,S_ALCP_2018MB-_ArthurG.eaf
S,aqui mesmo,S_ALCP_2018MB-_ArthurG.eaf
S,quando eu vi vi,S_ALCP_2018MB-_ArthurG.eaf
S,cheguei de alagoas fui morar lá em,S_ALCP_2018MB-_ArthurG.eaf
S,tsc como que se diz,S_ALCP_2018MB-_ArthurG.eaf
S,imigrantes,S_ALCP_2018MB-_ArthurG.eaf
S,aqui mesmo vai fazer quinze dias que eu xxx,S_ALCP_2018MB-_ArthurG.eaf
D1,nossa então faz pouco tempo,S_ALCP_2018MB-_ArthurG.eaf
S,faz,S_ALCP_2018MB-_ArthurG.eaf
D1,e você gosta de morar aqui,S_ALCP_2018MB-_ArthurG.eaf
S,gosto,S_ALCP_2018MB-_ArthurG.eaf
S,bastante tranquilo,S_ALCP_2018MB-_ArthurG.eaf
D1,entendi,S_ALCP_2018MB-_ArthurG.eaf
D1,e por que que você escolheu morar aqui,S_ALCP_2018MB-_ArthurG.eaf
D1,você veio primeiro pro imigrantes você conhecia alguém lá,S_ALCP_2018MB-_ArthurG.eaf
S,é,S_ALCP_2018MB-_ArthurG.eaf
S,conhecia tenho os conhecidos de lá de alagoas aí,S_ALCP_2018MB-_ArthurG.eaf
S,através do a eu vim parar aqui,S_ALCP_2018MB-_ArthurG.eaf
D1,ah entendi,S_ALCP_2018MB-_ArthurG.eaf
D1,então foi pelo a,S_ALCP_2018MB-_ArthurG.eaf
S,foi,S_ALCP_2018MB-_ArthurG.eaf
D1,e,S_ALCP_2018MB-_ArthurG.eaf
D1,tem outro esses foram os únicos dois lugares que você morou aqui em holambra,S_ALCP_2018MB-_ArthurG.eaf
S,sim,S_ALCP_2018MB-_ArthurG.eaf
D1,entendi e comparado ao imigrantes que que você acha desse bairro,S_ALCP_2018MB-_ArthurG.eaf
S,mais tranquilo né,S_ALCP_2018MB-_ArthurG.eaf
S,lá é mais movimentado aqui é bem calmo mesmo,S_ALCP_2018MB-_ArthurG.eaf
D1,aqui é mais calmo do que lá então,S_ALCP_2018MB-_ArthurG.eaf
S,é,S_ALCP_2018MB-_ArthurG.eaf
D1,e onde você preferia morar se você pudesse escolher assim,S_ALCP_2018MB-_ArthurG.eaf
S,oi,S_ALCP_2018MB-_ArthurG.eaf
S,ah não sei,S_ALCP_2018MB-_ArthurG.eaf
S,eu não conheço quase nada,S_ALCP_2018MB-_ArthurG.eaf
S,que foi o a o a veio e voltou veio e voltou,S_ALCP_2018MB-_ArthurG.eaf
S,ah não sei eu não conheço muita coisa aqui,S_ALCP_2018MB-_ArthurG.eaf
D1,ah entendi,S_ALCP_2018MB-_ArthurG.eaf
D1,você está aqui faz pouco tempo né,S_ALCP_2018MB-_ArthurG.eaf
S,foi foi,S_ALCP_2018MB-_ArthurG.eaf
D1,você conhece seus vizinhos ou ainda não deu tempo de,S_ALCP_2018MB-_ArthurG.eaf
S,ainda não deu tempo só a a mesmo e o a,S_ALCP_2018MB-_ArthurG.eaf
D1,e,S_ALCP_2018MB-_ArthurG.eaf
D1,o que que pelo que você já ouviu falar assim pela sua experiência no imigrantes o que que você acha que esse bairro tem de diferente dos outros bairros de holambra,S_ALCP_2018MB-_ArthurG.eaf
S,ah não sei assim tem a parte tem uma parte lá né que é bem o pessoal fala que é bem perigosa,S_ALCP_2018MB-_ArthurG.eaf
D1,uhn,S_ALCP_2018MB-_ArthurG.eaf
S,que tem uma,S_ALCP_2018MB-_ArthurG.eaf
S,vila do verdinho o pessoal fala que rola muito tu sabe né,S_ALCP_2018MB-_ArthurG.eaf
D1,ah sim,S_ALCP_2018MB-_ArthurG.eaf
S,drogas essas coisas só isso,S_ALCP_2018MB-_ArthurG.eaf
S,que o pessoal comentaram lá mas,S_ALCP_2018MB-_ArthurG.eaf
S,independente de qualquer coisa é um bairro como outro qualquer né,S_ALCP_2018MB-_ArthurG.eaf
D1,sim,S_ALCP_2018MB-_ArthurG.eaf
D1,e,S_ALCP_2018MB-_ArthurG.eaf
D1,você sabe se aqui costumam ter festas de bairro ou alguma coisa assim,S_ALCP_2018MB-_ArthurG.eaf
S,não,S_ALCP_2018MB-_ArthurG.eaf
S,eu acho,S_ALCP_2018MB-_ArthurG.eaf
S,eu nunca vi comentar não,S_ALCP_2018MB-_ArthurG.eaf
D1,entendi,S_ALCP_2018MB-_ArthurG.eaf
D1,e você acha que as pessoas se ajudam,S_ALCP_2018MB-_ArthurG.eaf
S,se ajudam,S_ALCP_2018MB-_ArthurG.eaf
D1,por aqui,S_ALCP_2018MB-_ArthurG.eaf
S,eu acho que sim um ajuda,S_ALCP_2018MB-_ArthurG.eaf
S,ajuda o outro,S_ALCP_2018MB-_ArthurG.eaf
S,da maneira que pode,S_ALCP_2018MB-_ArthurG.eaf
D1,e se você precisasse de ajuda pra quem você recorreria,S_ALCP_2018MB-_ArthurG.eaf
S,pro xxx meu amigo é,S_ALCP_2018MB-_ArthurG.eaf
D1,xxx,S_ALCP_2018MB-_ArthurG.eaf
D1,o a,S_ALCP_2018MB-_ArthurG.eaf
S,o a,S_ALCP_2018MB-_ArthurG.eaf
D1,e já aconteceu algo nesse pouco tempo que você está aqui aconteceu alguma coisa que fez você pensar em mudar,S_ALCP_2018MB-_ArthurG.eaf
D1,falar assim não não dá mais pra ficar aqui ou,S_ALCP_2018MB-_ArthurG.eaf
S,não,S_ALCP_2018MB-_ArthurG.eaf
D1,não,S_ALCP_2018MB-_ArthurG.eaf
S,não,S_ALCP_2018MB-_ArthurG.eaf
S,gostei mesmo,S_ALCP_2018MB-_ArthurG.eaf
D1,e tem al tem algum outro bairro que você pensa futuramente daqui alguns meses,S_ALCP_2018MB-_ArthurG.eaf
D1,se mudar,S_ALCP_2018MB-_ArthurG.eaf
S,não,S_ALCP_2018MB-_ArthurG.eaf
S,por enquanto não,S_ALCP_2018MB-_ArthurG.eaf
D1,por enquanto está tudo bem aqui,S_ALCP_2018MB-_ArthurG.eaf
S,está tudo bem,S_ALCP_2018MB-_ArthurG.eaf
ROTEIRO,BAIRRO,S_ALCP_2018MB-_RicardoR.eaf
D1,há quanto tempo você mora nesse bairro,S_ALCP_2018MB-_RicardoR.eaf
S,cinco meses,S_ALCP_2018MB-_RicardoR.eaf
D1,e você gosta de morar aqui,S_ALCP_2018MB-_RicardoR.eaf
S,ah por uma parte é boa né por outro não é muito bom não porque,S_ALCP_2018MB-_RicardoR.eaf
S,a gente trabalha durante a semana,S_ALCP_2018MB-_RicardoR.eaf
S,e no fim da semana você não,S_ALCP_2018MB-_RicardoR.eaf
S,não tem um descanso que merece entendeu,S_ALCP_2018MB-_RicardoR.eaf
S,que devido ali em cima é ah muito zoada no na rua,S_ALCP_2018MB-_RicardoR.eaf
S,você vai passar aqui como aqui é rua,S_ALCP_2018MB-_RicardoR.eaf
S,sem saída,S_ALCP_2018MB-_RicardoR.eaf
S,aí se me enche de carro depois pra você descer pra baixo aí dá trabalho,S_ALCP_2018MB-_RicardoR.eaf
D1,entendi,S_ALCP_2018MB-_RicardoR.eaf
S,por uma parte é bom por outra parte é ruim e por uma parte a gente não gosta de subir ali pra cima porque,S_ALCP_2018MB-_RicardoR.eaf
S,o salário que a gente ganha aqui não dá pra não compensa pagar um aluguel lá em cima,S_ALCP_2018MB-_RicardoR.eaf
S,porque o aluguel lá de cima é muito mais caro do que de eh do que aqui de baixo,S_ALCP_2018MB-_RicardoR.eaf
S,é por isso que a gente vem pra aqui pra baixo,S_ALCP_2018MB-_RicardoR.eaf
D1,a parte de cima que você fala é a parte de mais de cima pra cima do ah entendi,S_ALCP_2018MB-_RicardoR.eaf
S,é da da principal pra cima,S_ALCP_2018MB-_RicardoR.eaf
D1,sim da eh naquela rua principal onde tem a parte de turismo né,S_ALCP_2018MB-_RicardoR.eaf
S,é,S_ALCP_2018MB-_RicardoR.eaf
S,isso ali pra cima ninguém,S_ALCP_2018MB-_RicardoR.eaf
S,compensa não tem que ter o seu salário bem assim mesmo pro cabra poder pagar o aluguel lá em cima porque é muito caro lá em cima,S_ALCP_2018MB-_RicardoR.eaf
S,aqui é da é da,S_ALCP_2018MB-_RicardoR.eaf
D1,entendi,S_ALCP_2018MB-_RicardoR.eaf
S,fica razoável pro cara pagar ainda,S_ALCP_2018MB-_RicardoR.eaf
D1,e vo então você escolheu morar nesse bairro mais por causa do preço do aluguel mesmo,S_ALCP_2018MB-_RicardoR.eaf
S,é,S_ALCP_2018MB-_RicardoR.eaf
D1,e quando você veio a primeira vez pra cá por que que você escolheu aqui,S_ALCP_2018MB-_RicardoR.eaf
S,porque o meu tio já morava nele já,S_ALCP_2018MB-_RicardoR.eaf
D1,ah,S_ALCP_2018MB-_RicardoR.eaf
S,ali em cima,S_ALCP_2018MB-_RicardoR.eaf
D1,entendi,S_ALCP_2018MB-_RicardoR.eaf
S,essa principal pra entrar aqui,S_ALCP_2018MB-_RicardoR.eaf
S,aí,S_ALCP_2018MB-_RicardoR.eaf
S,ele foi se se mudou pra pro,S_ALCP_2018MB-_RicardoR.eaf
S,pra palmeirinha e eu vim pra aqui pra baixo,S_ALCP_2018MB-_RicardoR.eaf
S,eu morei dois ano ali em ba ali em cima,S_ALCP_2018MB-_RicardoR.eaf
S,depois do bar ali você não chegou a ver o bar,S_ALCP_2018MB-_RicardoR.eaf
D1,ah eu vi o bar sim,S_ALCP_2018MB-_RicardoR.eaf
S,não,S_ALCP_2018MB-_RicardoR.eaf
S,eu morei dois ano ali,S_ALCP_2018MB-_RicardoR.eaf
S,aí dali fui-se embora pra alagoas de novo,S_ALCP_2018MB-_RicardoR.eaf
S,aí quando eu vim eu já vim pra cá já,S_ALCP_2018MB-_RicardoR.eaf
D1,você ficou quanto tempo em alagoas quando você,S_ALCP_2018MB-_RicardoR.eaf
S,um ano,S_ALCP_2018MB-_RicardoR.eaf
D1,um ano,S_ALCP_2018MB-_RicardoR.eaf
D1,daí você voltou pra cá,S_ALCP_2018MB-_RicardoR.eaf
S,foi,S_ALCP_2018MB-_RicardoR.eaf
D1,e você está aqui há três meses,S_ALCP_2018MB-_RicardoR.eaf
S,não,S_ALCP_2018MB-_RicardoR.eaf
S,eu estou aqui do do fi,S_ALCP_2018MB-_RicardoR.eaf
S,uhn do meio de,S_ALCP_2018MB-_RicardoR.eaf
S,do meio de novembro pra cá,S_ALCP_2018MB-_RicardoR.eaf
D1,ah entendi,S_ALCP_2018MB-_RicardoR.eaf
S,foi,S_ALCP_2018MB-_RicardoR.eaf
S,eu vim se embora pra cá pro dia eu acho que pro dia vinte por aí que eu vim pra cá de novembro,S_ALCP_2018MB-_RicardoR.eaf
D1,entendi,S_ALCP_2018MB-_RicardoR.eaf
D1,e aqui você,S_ALCP_2018MB-_RicardoR.eaf
D1,co você conhece seus vizinhos,S_ALCP_2018MB-_RicardoR.eaf
S,a maioria sim e a maioria não,S_ALCP_2018MB-_RicardoR.eaf
D1,mas alguns você,S_ALCP_2018MB-_RicardoR.eaf
S,porque são vizinho assim né porque são vizinho porque mora do lado aí mas a gente não tem essa intimidade de ir,S_ALCP_2018MB-_RicardoR.eaf
D1,ah,S_ALCP_2018MB-_RicardoR.eaf
S,conversar com todo mundo a gente conhece porque a maioria é tudo alagoano,S_ALCP_2018MB-_RicardoR.eaf
S,a gente conhece,S_ALCP_2018MB-_RicardoR.eaf
S,porque aqui mora eu aqui mora a minha cunhada,S_ALCP_2018MB-_RicardoR.eaf
S,já aqui do lado mora outro alagoano,S_ALCP_2018MB-_RicardoR.eaf
S,eh onde a menina está aí também é alagoano,S_ALCP_2018MB-_RicardoR.eaf
S,a maioria aqui é tudo alagoano,S_ALCP_2018MB-_RicardoR.eaf
S,só não aqui porque aqui é,S_ALCP_2018MB-_RicardoR.eaf
S,isso é bando do paraná parece,S_ALCP_2018MB-_RicardoR.eaf
D1,ah sim eu falei com eles,S_ALCP_2018MB-_RicardoR.eaf
S,o senhor daqui eu não sei de onde é não,S_ALCP_2018MB-_RicardoR.eaf
S,onde é que ele mora não,S_ALCP_2018MB-_RicardoR.eaf
S,é vizinho mas eu não conheço,S_ALCP_2018MB-_RicardoR.eaf
S,a velhinha que ia me dizer é alagoana xxx a velhinha aqui embaixo,S_ALCP_2018MB-_RicardoR.eaf
D1,entendi,S_ALCP_2018MB-_RicardoR.eaf
D1,essa nessa rua tem bastante alagoano também né,S_ALCP_2018MB-_RicardoR.eaf
S,tem,S_ALCP_2018MB-_RicardoR.eaf
D1,e se você pudesse escolher aqui em holambra você moraria em outro bairro,S_ALCP_2018MB-_RicardoR.eaf
S,se eu pudesse e tivesse condições eu morava,S_ALCP_2018MB-_RicardoR.eaf
